dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,539.910717,232.183154,377.000000,100.000000,0.000000,0.000000,6.202355
0.020000,541.904856,232.030251,379.000000,100.000000,0.000000,0.000000,6.210968
0.020000,543.900241,231.894557,381.000000,100.000000,0.000000,0.000000,6.219609
0.020000,545.896725,231.776138,383.000000,100.000000,0.000000,0.000000,6.228277
0.020000,547.894164,231.675051,385.000000,100.000000,0.000000,0.000000,6.236967
0.020000,549.892407,231.591344,387.000000,100.000000,0.000000,0.000000,6.245675
0.020000,551.891307,231.525058,389.000000,100.000000,0.000000,0.000000,6.254399
0.020000,553.890713,231.476226,391.000000,100.000000,0.000000,0.000000,6.263136
0.020000,555.645937,231.447875,393.000000,100.000000,0.000000,0.000000,6.271047
0.020000,557.645878,231.432987,395.000000,100.000000,0.000000,0.000000,6.280479
0.020000,559.645883,231.437223,397.000000,100.000000,0.000000,0.000000,0.006988
0.020000,561.645706,231.461120,399.000000,100.000000,0.000000,0.000000,0.016956
0.020000,563.645235,231.505230,401.000000,100.000000,0.000000,0.000000,0.027206
0.020000,565.644143,231.570122,403.000000,100.000000,0.000000,0.000000,0.037749
0.020000,567.642293,231.656389,405.000000,100.000000,0.000000,0.000000,0.048595
0.020000,569.639358,231.764632,407.000000,100.000000,0.000000,0.000000,0.059755
0.020000,571.635060,231.895476,409.000000,100.000000,0.000000,0.000000,0.071239
0.020000,573.629102,232.049564,411.000000,100.000000,0.000000,0.000000,0.083059
0.020000,575.621155,232.227553,413.000000,100.000000,0.000000,0.000000,0.095226
0.020000,577.610855,232.430120,415.000000,100.000000,0.000000,0.000000,0.107751
0.020000,579.597803,232.657956,417.000000,100.000000,0.000000,0.000000,0.120646
0.020000,581.581627,232.911773,419.000000,100.000000,0.000000,0.000000,0.133923
0.020000,583.561842,233.192292,421.000000,100.000000,0.000000,0.000000,0.147592
0.020000,585.537973,233.500249,423.000000,100.000000,0.000000,0.000000,0.161666
0.020000,587.509483,233.836391,425.000000,100.000000,0.000000,0.000000,0.176156
0.020000,589.475875,234.201488,427.000000,100.000000,0.000000,0.000000,0.191072
0.020000,591.436503,234.596299,429.000000,100.000000,0.000000,0.000000,0.206426
0.020000,593.390737,235.021600,431.000000,100.000000,0.000000,0.000000,0.222227
0.020000,595.337899,235.478167,433.000000,100.000000,0.000000,0.000000,0.238485
0.020000,597.277255,235.966775,435.000000,100.000000,0.000000,0.000000,0.255208
0.020000,599.208076,236.488209,437.000000,100.000000,0.000000,0.000000,0.272404
0.020000,601.129496,237.043221,439.000000,100.000000,0.000000,0.000000,0.290079
0.020000,603.040660,237.632566,441.000000,100.000000,0.000000,0.000000,0.308237
0.020000,604.940650,238.256977,443.000000,100.000000,0.000000,0.000000,0.326883
0.020000,606.828522,238.917171,445.000000,100.000000,0.000000,0.000000,0.346018
0.020000,608.703236,239.613820,447.000000,100.000000,0.000000,0.000000,0.365641
0.020000,610.563739,240.347569,449.000000,100.000000,0.000000,0.000000,0.385748
0.020000,612.408927,241.119019,451.000000,100.000000,0.000000,0.000000,0.406334
0.020000,614.237649,241.928718,453.000000,100.000000,0.000000,0.000000,0.427390
0.020000,616.048714,242.777155,455.000000,100.000000,0.000000,0.000000,0.448906
0.020000,617.840922,243.664768,457.000000,100.000000,0.000000,0.000000,0.470866
0.020000,619.613001,244.591896,459.000000,100.000000,0.000000,0.000000,0.493253
0.020000,621.363681,245.558815,461.000000,100.000000,0.000000,0.000000,0.516044
0.020000,623.091676,246.565712,463.000000,100.000000,0.000000,0.000000,0.539215
0.020000,624.795697,247.612680,465.000000,100.000000,0.000000,0.000000,0.562738
0.020000,626.474437,248.699706,467.000000,100.000000,0.000000,0.000000,0.586580
0.020000,628.126619,249.826683,469.000000,100.000000,0.000000,0.000000,0.610707
0.020000,629.750987,250.993398,471.000000,100.000000,0.000000,0.000000,0.635080
0.020000,631.346312,252.199524,473.000000,100.000000,0.000000,0.000000,0.659659
0.020000,632.911404,253.444626,475.000000,100.000000,0.000000,0.000000,0.684401
0.020000,634.445133,254.728162,477.000000,100.000000,0.000000,0.000000,0.709261
0.020000,635.946431,256.049484,479.000000,100.000000,0.000000,0.000000,0.734192
0.020000,637.414301,257.407845,481.000000,100.000000,0.000000,0.000000,0.759148
0.020000,638.847830,258.802399,483.000000,100.000000,0.000000,0.000000,0.784080
0.020000,640.246194,260.232213,485.000000,100.000000,0.000000,0.000000,0.808941
0.020000,641.608662,261.696273,487.000000,100.000000,0.000000,0.000000,0.833685
0.020000,642.934606,263.193492,489.000000,100.000000,0.000000,0.000000,0.858268
0.020000,644.223500,264.722723,491.000000,100.000000,0.000000,0.000000,0.882645
0.020000,645.474924,266.282767,493.000000,100.000000,0.000000,0.000000,0.906775
0.020000,646.688565,267.872383,495.000000,100.000000,0.000000,0.000000,0.930622
0.020000,647.864212,269.490303,497.000000,100.000000,0.000000,0.000000,0.954148
0.020000,649.001760,271.135235,499.000000,100.000000,0.000000,0.000000,0.977323
0.020000,650.101200,272.805881,501.000000,100.000000,0.000000,0.000000,1.000118
0.020000,651.162619,274.500943,503.000000,100.000000,0.000000,0.000000,1.022507
0.020000,652.186185,276.219121,505.000000,100.000000,0.000000,0.000000,1.044469
0.020000,653.172157,277.959145,507.000000,100.000000,0.000000,0.000000,1.065986
0.020000,654.120873,279.719769,509.000000,100.000000,0.000000,0.000000,1.087042
0.020000,655.032726,281.499764,511.000000,100.000000,0.000000,0.000000,1.107627
0.020000,655.908178,283.297939,513.000000,100.000000,0.000000,0.000000,1.127731
0.020000,656.747748,285.113152,515.000000,100.000000,0.000000,0.000000,1.147349
0.020000,657.551998,286.944290,517.000000,100.000000,0.000000,0.000000,1.166477
0.020000,658.321525,288.790281,519.000000,100.000000,0.000000,0.000000,1.185115
0.020000,659.056974,290.650121,521.000000,100.000000,0.000000,0.000000,1.203264
0.020000,659.759007,292.522835,523.000000,100.000000,0.000000,0.000000,1.220927
0.020000,660.428309,294.407494,525.000000,100.000000,0.000000,0.000000,1.238108
0.020000,661.065583,296.303221,527.000000,100.000000,0.000000,0.000000,1.254815
0.020000,661.671544,298.209187,529.000000,100.000000,0.000000,0.000000,1.271055
0.020000,662.246917,300.124612,531.000000,100.000000,0.000000,0.000000,1.286835
0.020000,662.792430,302.048767,533.000000,100.000000,0.000000,0.000000,1.302166
0.020000,663.308804,303.980932,535.000000,100.000000,0.000000,0.000000,1.317058
0.020000,663.796767,305.920472,537.000000,100.000000,0.000000,0.000000,1.331521
0.020000,664.257038,307.866772,539.000000,100.000000,0.000000,0.000000,1.345566
0.020000,664.690329,309.819266,541.000000,100.000000,0.000000,0.000000,1.359204
0.020000,665.097079,311.776104,542.998692,99.869178,-6.541094,-327.054710,1.372439
0.020000,665.477359,313.733207,544.992414,99.503062,-18.305800,-588.235294,1.385259
0.020000,665.831216,315.685431,546.976461,98.901652,-30.070506,-588.235294,1.397651
0.020000,666.158896,317.627637,548.946127,98.064948,-41.835212,-588.235294,1.409601
0.020000,666.460831,319.554707,550.896706,96.992949,-53.599918,-588.235294,1.421102
0.020000,666.737605,321.461488,552.823492,95.685657,-65.364624,-588.235294,1.432147
0.020000,666.989959,323.342930,554.721780,94.143070,-77.129329,-588.235294,1.442732
0.020000,667.218751,325.193922,556.586862,92.365190,-88.894035,-588.235294,1.452853
0.020000,667.424950,327.009403,558.414034,90.352015,-100.658741,-588.235294,1.462510
0.020000,667.609624,328.784368,560.198590,88.103546,-112.423447,-588.235294,1.471702
0.020000,667.773916,330.513807,561.935823,85.619783,-124.188153,-588.235294,1.480429
